incident_id,start_time,end_time,duration_min,severity,tower,service,host,root_cause,status,alert_volume,error_count,warn_count,info_count,cpu_util_peak,memory_util_peak,disk_util_peak,latency_max_ms,impacted_services
INC-003159,2024-04-05 19:02:39.542180,2024-04-05 19:37:39.542180,35,P4 Low,Cloud,api-gateway,host-041,Cloud Resource Exhaustion,mitigated,6,29,61,2479,53.1,16.9,48.3,177.0,2
INC-003730,2024-04-05 19:06:56.422377,2024-04-05 20:17:56.422377,71,P3 Medium,Storage,analytics-engine,host-049,CPU Saturation,resolved,7,8,209,1339,61.8,20.4,30.0,718.0,8
INC-002911,2024-04-05 20:32:19.281584,2024-04-05 21:49:19.281584,77,P1 Critical,Network,notification-service,host-045,Network Failure,resolved,12,188,731,1124,16.4,38.6,25.9,8325.0,8
INC-003845,2024-04-05 22:27:28.833635,2024-04-05 22:48:28.833635,21,P4 Low,Storage,notification-service,host-010,Disk Failure,resolved,7,99,598,4315,17.5,58.8,93.6,890.0,1
INC-004292,2024-04-05 22:34:46.024317,2024-04-06 00:23:46.024317,109,P3 Medium,Compute,message-broker,host-032,CPU Saturation,resolved,7,74,893,186,56.8,33.2,56.7,111.0,5
INC-000358,2024-04-06 00:00:34.286499,2024-04-06 03:11:34.286499,191,P2 High,Application,notification-service,host-010,Service Crash,resolved,26,4764,454,966,32.9,54.4,35.5,116.0,3
INC-004164,2024-04-06 01:06:24.217815,2024-04-06 01:21:24.217815,15,P4 Low,Storage,reporting-service,host-013,Network Failure,resolved,10,96,390,2190,38.7,30.4,41.3,4995.0,4
INC-003995,2024-04-06 01:30:59.229036,2024-04-06 02:14:59.229036,44,P4 Low,Application,reporting-service,host-021,Service Crash,resolved,2,7,507,1880,26.0,50.7,12.3,788.0,1
INC-002999,2024-04-06 01:31:43.981496,2024-04-06 04:22:43.981496,171,P2 High,Application,api-gateway,host-048,Database Failure,resolved,19,4914,182,2343,16.3,16.9,52.6,10347.0,5
INC-002467,2024-04-06 03:41:50.606045,2024-04-06 05:39:50.606045,118,P2 High,Storage,api-gateway,host-025,Database Failure,investigating,2,4290,914,4997,43.7,27.8,24.5,5445.0,8
INC-003923,2024-04-06 04:08:04.449239,2024-04-06 05:48:04.449239,100,P1 Critical,Network,analytics-engine,host-005,Network Failure,resolved,46,3174,978,1090,16.9,19.6,49.8,13137.0,8
INC-003689,2024-04-06 04:33:38.042652,2024-04-06 04:48:38.042652,15,P3 Medium,Storage,payment-gateway,host-007,Database Failure,investigating,10,72,166,1567,45.6,27.7,41.0,2781.0,6
INC-001771,2024-04-06 05:58:25.893522,2024-04-06 07:34:25.893522,96,P3 Medium,Storage,notification-service,host-010,Database Failure,mitigated,1,40,747,4082,29.5,39.4,50.8,12845.0,6
INC-003909,2024-04-06 06:07:53.155681,2024-04-06 07:15:53.155681,68,P3 Medium,Storage,auth-service,host-028,Database Failure,resolved,7,26,743,4994,58.9,21.8,69.6,8420.0,4
INC-004461,2024-04-06 08:35:17.010987,2024-04-06 12:17:17.010987,222,P2 High,Database,message-broker,host-011,Database Failure,mitigated,43,4034,248,4692,23.5,28.7,61.4,10288.0,3
INC-000931,2024-04-06 09:10:44.888364,2024-04-06 09:53:44.888364,43,P3 Medium,Storage,analytics-engine,host-005,Network Failure,resolved,5,43,672,3571,40.0,24.9,42.9,9694.0,4
INC-003946,2024-04-06 11:07:02.675723,2024-04-06 18:40:02.675723,453,P1 Critical,Compute,notification-service,host-002,Service Crash,resolved,36,3924,67,4941,19.5,57.0,52.8,184.0,5
INC-004681,2024-04-06 12:26:16.171842,2024-04-06 19:52:16.171842,446,P1 Critical,Cloud,auth-service,host-014,Cloud Resource Exhaustion,investigating,28,2626,228,359,75.1,58.8,66.0,394.0,4
INC-002518,2024-04-06 12:53:43.081913,2024-04-06 18:40:43.081913,347,P1 Critical,Compute,cache-cluster,host-037,CPU Saturation,investigating,44,2309,556,967,56.1,63.7,28.8,602.0,7
INC-001639,2024-04-06 13:35:18.668096,2024-04-06 14:36:18.668096,61,P3 Medium,Cloud,message-broker,host-021,Cloud Resource Exhaustion,resolved,4,39,117,1067,65.1,10.0,12.0,639.0,6
INC-001178,2024-04-06 14:02:36.865265,2024-04-06 14:31:36.865265,29,P4 Low,Compute,payment-gateway,host-044,Service Crash,resolved,8,60,350,913,49.0,54.9,59.3,599.0,6
INC-003948,2024-04-06 14:08:48.338073,2024-04-06 16:06:48.338073,118,P1 Critical,Storage,reporting-service,host-029,Disk Failure,mitigated,11,2232,330,1112,25.0,63.0,96.3,608.0,1
INC-004984,2024-04-06 20:14:18.597674,2024-04-06 20:55:18.597674,41,P4 Low,Application,cache-cluster,host-030,CPU Saturation,resolved,10,47,741,1006,92.1,34.2,69.4,245.0,1
INC-004607,2024-04-06 21:08:05.552258,2024-04-06 22:19:05.552258,71,P3 Medium,Compute,api-gateway,host-025,Service Crash,mitigated,7,79,156,2828,43.5,57.6,51.8,182.0,7
INC-001307,2024-04-06 21:16:46.241671,2024-04-06 21:50:46.241671,34,P3 Medium,Cloud,cache-cluster,host-003,Kubernetes Pod Failure,mitigated,2,33,971,4474,32.9,48.2,18.7,204.0,2
INC-002788,2024-04-06 21:19:49.307966,2024-04-07 01:08:49.307966,229,P2 High,Network,cache-cluster,host-050,Disk Failure,resolved,35,1886,525,3923,50.8,43.0,91.9,316.0,4
INC-003268,2024-04-06 22:59:29.385100,2024-04-07 02:11:29.385100,192,P2 High,Cloud,reporting-service,host-033,Kubernetes Pod Failure,resolved,9,4204,815,3264,11.8,61.7,69.2,713.0,1
INC-001929,2024-04-06 23:16:40.323519,2024-04-07 05:25:40.323519,369,P1 Critical,Compute,payment-gateway,host-021,CPU Saturation,mitigated,13,3705,588,3679,74.1,50.0,63.1,397.0,6
INC-000110,2024-04-06 23:46:23.742947,2024-04-07 01:01:23.742947,75,P3 Medium,Cloud,analytics-engine,host-014,Memory Leak,mitigated,1,17,311,1789,13.0,75.3,22.0,623.0,1
INC-002617,2024-04-07 02:03:28.620435,2024-04-07 03:25:28.620435,82,P3 Medium,Cloud,payment-gateway,host-041,Cloud Resource Exhaustion,resolved,8,70,732,1474,76.8,17.9,17.0,518.0,6
INC-000161,2024-04-07 04:01:56.823538,2024-04-07 05:50:56.823538,109,P3 Medium,Application,cache-cluster,host-023,Cloud Resource Exhaustion,resolved,7,31,30,3601,80.1,44.8,63.7,656.0,8
INC-000196,2024-04-07 04:15:22.098713,2024-04-07 04:33:22.098713,18,P4 Low,Cloud,notification-service,host-004,Kubernetes Pod Failure,resolved,10,28,450,1857,55.8,41.3,10.3,735.0,1
INC-004194,2024-04-07 04:45:18.808159,2024-04-07 05:35:18.808159,50,P4 Low,Storage,payment-gateway,host-018,Disk Failure,resolved,1,68,265,4457,19.5,15.8,84.0,693.0,2
INC-000202,2024-04-07 06:52:17.071034,2024-04-07 07:12:17.071034,20,P4 Low,Application,cache-cluster,host-017,CPU Saturation,resolved,8,71,151,2481,51.0,62.2,24.7,961.0,2
INC-002213,2024-04-07 07:06:05.651597,2024-04-07 08:17:05.651597,71,P3 Medium,Database,notification-service,host-046,Memory Leak,resolved,9,52,179,424,23.0,74.2,62.6,679.0,3
INC-004773,2024-04-07 07:28:49.498081,2024-04-07 08:08:49.498081,40,P2 High,Database,api-gateway,host-050,Database Failure,mitigated,27,2510,378,4316,37.0,31.6,28.7,18489.0,3
INC-001011,2024-04-07 07:58:40.622246,2024-04-07 08:15:40.622246,17,P4 Low,Cloud,analytics-engine,host-015,Cloud Resource Exhaustion,investigating,5,99,328,4759,59.5,17.8,19.2,858.0,5
INC-001591,2024-04-07 11:12:08.882158,2024-04-07 14:46:08.882158,214,P2 High,Storage,reporting-service,host-033,Disk Failure,mitigated,4,1244,512,610,15.1,63.4,80.1,560.0,2
INC-004114,2024-04-07 11:12:13.842043,2024-04-07 13:17:13.842043,125,P2 High,Compute,analytics-engine,host-004,CPU Saturation,investigating,29,2361,766,896,87.4,45.9,40.9,494.0,6
INC-000549,2024-04-07 12:09:36.340290,2024-04-07 12:53:36.340290,44,P4 Low,Network,message-broker,host-026,Service Crash,resolved,1,58,412,501,17.9,12.7,32.3,814.0,5
INC-000218,2024-04-07 15:59:52.720886,2024-04-07 17:49:52.720886,110,P2 High,Compute,notification-service,host-003,CPU Saturation,resolved,29,1838,530,1406,76.3,52.2,58.9,315.0,3
INC-003461,2024-04-07 16:08:27.354327,2024-04-07 19:55:27.354327,227,P2 High,Storage,payment-gateway,host-004,Service Crash,resolved,19,256,283,3750,39.7,32.6,57.5,433.0,4
INC-003353,2024-04-07 16:17:41.075843,2024-04-07 18:57:41.075843,160,P2 High,Application,analytics-engine,host-033,Service Crash,mitigated,48,1078,924,3212,32.3,28.3,32.2,769.0,7
INC-002175,2024-04-07 18:23:57.461778,2024-04-07 19:34:57.461778,71,P3 Medium,Storage,api-gateway,host-003,Disk Failure,investigating,4,22,904,4605,14.6,56.3,99.9,354.0,7
INC-002138,2024-04-07 18:41:35.594476,2024-04-08 00:42:35.594476,361,P1 Critical,Network,analytics-engine,host-039,Network Failure,resolved,19,1169,409,1254,21.9,28.6,56.6,15264.0,6
INC-003497,2024-04-07 19:58:40.333386,2024-04-08 03:26:40.333386,448,P1 Critical,Cloud,message-broker,host-047,Database Failure,mitigated,13,3118,95,1140,20.1,43.7,49.2,15023.0,6
INC-003263,2024-04-07 21:28:41.937362,2024-04-07 23:27:41.937362,119,P3 Medium,Database,order-service,host-034,Database Failure,investigating,4,4,168,2769,56.9,42.8,24.7,15992.0,6
INC-003840,2024-04-07 21:43:47.515582,2024-04-07 22:43:47.515582,60,P4 Low,Storage,analytics-engine,host-017,CPU Saturation,mitigated,10,30,160,1322,94.6,39.6,61.4,136.0,8
INC-001543,2024-04-08 00:07:57.978364,2024-04-08 02:35:57.978364,148,P2 High,Database,analytics-engine,host-007,Database Failure,resolved,2,2812,964,1275,32.8,12.9,69.4,6745.0,6
INC-003369,2024-04-08 00:14:23.869037,2024-04-08 02:05:23.869037,111,P2 High,Application,reporting-service,host-041,Kubernetes Pod Failure,resolved,5,4647,60,2265,40.1,38.5,29.9,371.0,6
INC-004333,2024-04-08 00:24:56.214123,2024-04-08 01:01:56.214123,37,P4 Low,Database,notification-service,host-015,Database Failure,resolved,1,31,358,1223,11.2,37.9,25.4,7572.0,7
INC-000670,2024-04-08 00:53:37.182272,2024-04-08 01:47:37.182272,54,P3 Medium,Network,api-gateway,host-021,Network Failure,resolved,9,8,397,3942,41.2,27.9,11.1,6411.0,3
INC-003035,2024-04-08 01:35:42.342037,2024-04-08 05:37:42.342037,242,P1 Critical,Database,reporting-service,host-028,Network Failure,resolved,8,2202,688,4639,27.7,28.7,26.3,18535.0,3
INC-002879,2024-04-08 01:48:56.127274,2024-04-08 02:08:56.127274,20,P4 Low,Database,cache-cluster,host-035,Database Failure,resolved,6,12,613,2726,52.7,15.5,58.5,10753.0,4
INC-000955,2024-04-08 05:35:46.117639,2024-04-08 06:27:46.117639,52,P2 High,Storage,order-service,host-029,Disk Failure,resolved,30,2893,751,2014,15.7,45.1,86.0,638.0,8
INC-004420,2024-04-08 05:52:58.968048,2024-04-08 09:37:58.968048,225,P2 High,Database,reporting-service,host-016,Database Failure,resolved,48,896,376,4702,49.6,41.1,65.1,8708.0,7
INC-004672,2024-04-08 06:18:30.551526,2024-04-08 07:47:30.551526,89,P2 High,Application,cache-cluster,host-006,Memory Leak,resolved,44,1135,715,1905,36.3,91.2,18.4,238.0,2
INC-002640,2024-04-08 06:25:08.179815,2024-04-08 07:15:08.179815,50,P4 Low,Database,order-service,host-049,Database Failure,investigating,6,45,409,2460,52.6,30.4,26.2,8380.0,4
INC-001135,2024-04-08 08:41:29.131830,2024-04-08 12:34:29.131830,233,P1 Critical,Compute,notification-service,host-038,Service Crash,resolved,32,3423,720,3889,57.5,43.7,35.7,102.0,5
INC-000887,2024-04-08 10:43:56.766374,2024-04-08 11:09:56.766374,26,P4 Low,Compute,reporting-service,host-020,Service Crash,resolved,10,16,392,4708,28.1,61.8,20.6,909.0,6
INC-002374,2024-04-08 11:11:48.176118,2024-04-08 12:37:48.176118,86,P3 Medium,Database,notification-service,host-004,Disk Failure,resolved,6,7,589,392,43.7,45.5,94.9,822.0,1
INC-000600,2024-04-08 11:12:12.342422,2024-04-08 12:35:12.342422,83,P2 High,Compute,reporting-service,host-013,Database Failure,investigating,50,2721,297,966,46.3,37.6,50.2,10310.0,5
INC-003606,2024-04-08 13:29:29.872962,2024-04-08 13:48:29.872962,19,P4 Low,Database,message-broker,host-019,Memory Leak,resolved,2,37,549,1669,31.8,80.5,17.5,958.0,6
INC-003104,2024-04-08 14:17:27.901554,2024-04-08 14:57:27.901554,40,P3 Medium,Compute,order-service,host-041,Memory Leak,resolved,3,45,447,1618,11.0,89.9,32.7,419.0,4
INC-002791,2024-04-08 14:37:17.713239,2024-04-08 15:21:17.713239,44,P3 Medium,Storage,cache-cluster,host-019,Database Failure,mitigated,1,1,384,2353,37.4,14.7,10.3,12085.0,4
INC-002534,2024-04-08 14:42:46.150504,2024-04-08 16:15:46.150504,93,P2 High,Database,inventory-api,host-036,Database Failure,resolved,39,2076,826,4857,30.6,28.5,66.0,16017.0,4
INC-003480,2024-04-08 16:46:49.284489,2024-04-08 18:16:49.284489,90,P3 Medium,Network,message-broker,host-042,Service Crash,mitigated,5,65,703,3096,41.4,20.3,48.8,644.0,7
INC-000234,2024-04-08 17:43:24.983768,2024-04-08 21:11:24.983768,208,P2 High,Application,auth-service,host-004,Service Crash,resolved,27,3775,270,2804,39.8,64.2,39.3,142.0,1
INC-002405,2024-04-08 19:26:09.957295,2024-04-08 19:44:09.957295,18,P3 Medium,Database,message-broker,host-019,Disk Failure,resolved,9,10,756,4687,36.2,10.5,89.4,681.0,2
INC-000071,2024-04-08 19:50:11.637050,2024-04-08 20:41:11.637050,51,P4 Low,Database,inventory-api,host-044,Network Failure,investigating,4,94,767,417,17.6,35.3,16.0,19279.0,6
INC-000842,2024-04-08 20:02:49.382842,2024-04-08 23:58:49.382842,236,P1 Critical,Database,reporting-service,host-047,Database Failure,mitigated,44,93,567,3138,32.3,15.5,26.5,15724.0,4
INC-001920,2024-04-08 20:36:31.540328,2024-04-08 23:53:31.540328,197,P1 Critical,Network,message-broker,host-029,Network Failure,resolved,47,1681,699,1035,26.3,29.9,58.0,6282.0,3
INC-003127,2024-04-08 22:44:48.939845,2024-04-09 00:34:48.939845,110,P3 Medium,Network,auth-service,host-017,Network Failure,resolved,3,15,168,4603,48.8,32.7,67.0,12423.0,6
INC-003688,2024-04-08 23:39:28.844795,2024-04-09 01:16:28.844795,97,P1 Critical,Application,inventory-api,host-001,Memory Leak,investigating,12,2611,430,3857,55.3,74.8,31.5,190.0,6
INC-003067,2024-04-08 23:42:44.342379,2024-04-09 00:06:44.342379,24,P3 Medium,Network,api-gateway,host-010,Network Failure,investigating,1,3,956,2562,20.6,56.9,55.3,9978.0,7
INC-001990,2024-04-09 01:20:05.956985,2024-04-09 01:59:05.956985,39,P2 High,Network,inventory-api,host-012,Service Crash,mitigated,43,2619,300,1213,44.5,52.9,14.3,548.0,2
INC-002995,2024-04-09 01:37:38.903935,2024-04-09 03:00:38.903935,83,P3 Medium,Application,api-gateway,host-044,Disk Failure,resolved,9,83,468,1934,12.6,47.8,82.9,519.0,7
INC-000134,2024-04-09 01:39:33.692347,2024-04-09 03:38:33.692347,119,P1 Critical,Network,auth-service,host-026,Network Failure,mitigated,50,982,736,2917,38.5,11.0,56.0,13054.0,2
INC-002240,2024-04-09 02:10:44.447407,2024-04-09 05:08:44.447407,178,P2 High,Compute,notification-service,host-007,Memory Leak,investigating,10,4764,74,934,55.6,92.8,36.4,941.0,5
INC-001709,2024-04-09 02:17:22.251020,2024-04-09 02:24:22.251020,7,P4 Low,Application,analytics-engine,host-035,Service Crash,resolved,10,83,646,3561,12.0,64.3,49.5,984.0,7
INC-004895,2024-04-09 02:50:17.653129,2024-04-09 03:24:17.653129,34,P3 Medium,Cloud,payment-gateway,host-025,Cloud Resource Exhaustion,resolved,1,70,630,1161,60.0,57.8,69.4,815.0,7
INC-000623,2024-04-09 02:56:44.434035,2024-04-09 03:36:44.434035,40,P3 Medium,Storage,api-gateway,host-048,Disk Failure,resolved,3,8,606,758,35.4,28.0,94.4,679.0,7
INC-002028,2024-04-09 03:05:23.628508,2024-04-09 05:52:23.628508,167,P2 High,Application,auth-service,host-001,Service Crash,investigating,34,1531,476,1725,57.0,49.6,58.8,516.0,3
INC-004993,2024-04-09 03:07:50.847007,2024-04-09 09:20:50.847007,373,P1 Critical,Application,cache-cluster,host-022,Memory Leak,investigating,6,4457,743,2886,35.6,76.7,53.3,413.0,4
INC-004675,2024-04-09 03:17:50.960563,2024-04-09 04:11:50.960563,54,P4 Low,Storage,auth-service,host-022,Disk Failure,resolved,2,41,71,3287,19.9,24.0,86.7,554.0,7
INC-002673,2024-04-09 03:31:06.296154,2024-04-09 03:57:06.296154,26,P4 Low,Database,message-broker,host-046,Network Failure,mitigated,1,14,268,1506,54.1,31.5,41.4,12846.0,8
INC-003739,2024-04-09 04:22:27.175568,2024-04-09 11:48:27.175568,446,P1 Critical,Database,notification-service,host-003,Database Failure,mitigated,45,1243,868,2637,45.6,29.2,68.3,16459.0,1
INC-000864,2024-04-09 05:30:00.444264,2024-04-09 06:28:00.444264,58,P4 Low,Compute,cache-cluster,host-019,CPU Saturation,resolved,3,8,382,4595,80.1,13.9,15.4,173.0,7
INC-001529,2024-04-09 06:30:39.878529,2024-04-09 07:18:39.878529,48,P4 Low,Application,api-gateway,host-024,Database Failure,resolved,3,54,193,3868,58.3,27.7,68.4,11305.0,4
INC-004835,2024-04-09 06:43:05.935952,2024-04-09 08:42:05.935952,119,P3 Medium,Storage,notification-service,host-049,Network Failure,resolved,9,34,182,331,39.6,16.0,23.5,7299.0,4
INC-004858,2024-04-09 07:31:05.045465,2024-04-09 12:25:05.045465,294,P1 Critical,Cloud,reporting-service,host-014,Disk Failure,resolved,20,673,279,4770,57.9,57.9,81.2,690.0,2
INC-003529,2024-04-09 08:05:06.148031,2024-04-09 09:37:06.148031,92,P2 High,Application,auth-service,host-038,Memory Leak,resolved,6,533,921,4394,59.6,74.6,22.8,779.0,6
INC-003581,2024-04-09 09:05:31.780970,2024-04-09 09:30:31.780970,25,P3 Medium,Cloud,order-service,host-014,Cloud Resource Exhaustion,resolved,1,36,547,4915,52.0,42.7,49.5,660.0,3
INC-001073,2024-04-09 09:53:57.006036,2024-04-09 10:53:57.006036,60,P3 Medium,Compute,analytics-engine,host-048,Memory Leak,investigating,1,42,670,4851,59.5,81.4,22.2,485.0,4
INC-000624,2024-04-09 13:52:50.593384,2024-04-09 15:09:50.593384,77,P3 Medium,Compute,api-gateway,host-019,Memory Leak,resolved,4,64,985,2950,45.3,90.2,49.8,639.0,7
INC-004834,2024-04-09 14:42:31.642815,2024-04-09 15:20:31.642815,38,P4 Low,Application,notification-service,host-018,Service Crash,mitigated,9,5,637,4233,29.3,40.2,57.6,373.0,5
INC-002647,2024-04-09 15:50:15.988893,2024-04-09 17:00:15.988893,70,P3 Medium,Database,reporting-service,host-026,Database Failure,resolved,3,90,356,738,31.0,42.1,30.3,18594.0,2
INC-002656,2024-04-09 16:22:51.625382,2024-04-09 16:53:51.625382,31,P3 Medium,Application,notification-service,host-004,Service Crash,investigating,3,61,978,4844,14.3,60.5,15.5,210.0,4
INC-002170,2024-04-09 17:13:14.569457,2024-04-09 17:33:14.569457,20,P4 Low,Application,message-broker,host-006,Kubernetes Pod Failure,resolved,7,34,264,389,59.7,60.8,22.1,268.0,3
INC-004478,2024-04-09 17:30:50.807002,2024-04-09 19:23:50.807002,113,P3 Medium,Compute,order-service,host-031,CPU Saturation,resolved,10,100,701,2110,82.2,38.6,17.5,626.0,2
INC-003987,2024-04-09 18:42:32.481524,2024-04-09 19:09:32.481524,27,P3 Medium,Cloud,notification-service,host-033,Network Failure,resolved,8,85,442,876,22.7,56.0,12.8,2939.0,1
INC-004898,2024-04-09 21:49:24.622589,2024-04-10 00:22:24.622589,153,P2 High,Network,api-gateway,host-023,Cloud Resource Exhaustion,resolved,12,4712,279,2454,81.7,57.6,30.4,452.0,6
INC-003871,2024-04-09 21:59:19.914593,2024-04-10 00:01:19.914593,122,P1 Critical,Network,inventory-api,host-040,Network Failure,mitigated,16,2344,118,1971,12.0,45.8,14.2,16002.0,2
INC-004267,2024-04-09 22:24:38.847877,2024-04-09 23:43:38.847877,79,P3 Medium,Compute,reporting-service,host-025,CPU Saturation,resolved,5,11,142,4454,71.7,30.9,48.4,294.0,1
INC-004613,2024-04-10 03:13:01.321349,2024-04-10 03:40:01.321349,27,P4 Low,Compute,message-broker,host-012,CPU Saturation,investigating,9,7,190,2499,66.1,14.7,48.1,976.0,6
INC-002506,2024-04-10 04:34:27.282724,2024-04-10 06:00:27.282724,86,P3 Medium,Network,api-gateway,host-030,Network Failure,resolved,9,76,851,2169,36.6,34.3,66.5,15123.0,3
INC-003976,2024-04-10 04:53:40.768010,2024-04-10 05:38:40.768010,45,P4 Low,Compute,reporting-service,host-002,CPU Saturation,resolved,3,75,45,4463,75.7,64.7,35.8,349.0,4
INC-001175,2024-04-10 05:47:50.034603,2024-04-10 08:27:50.034603,160,P1 Critical,Database,inventory-api,host-025,Memory Leak,mitigated,12,2930,538,4733,15.8,79.9,50.4,903.0,5
INC-002766,2024-04-10 07:28:02.286657,2024-04-10 08:07:02.286657,39,P4 Low,Cloud,api-gateway,host-042,Cloud Resource Exhaustion,resolved,2,66,981,4713,73.3,50.7,57.9,536.0,1
INC-001124,2024-04-10 08:26:43.820839,2024-04-10 09:44:43.820839,78,P2 High,Cloud,inventory-api,host-004,CPU Saturation,resolved,31,1417,460,4538,96.2,36.2,17.8,233.0,1
INC-002276,2024-04-10 08:35:59.375952,2024-04-10 11:14:59.375952,159,P2 High,Compute,payment-gateway,host-030,CPU Saturation,resolved,23,2249,89,3308,76.4,19.3,51.1,209.0,6
INC-002597,2024-04-10 08:40:54.006868,2024-04-10 11:58:54.006868,198,P2 High,Network,analytics-engine,host-049,Network Failure,resolved,22,2741,272,293,33.6,15.2,22.6,16808.0,8
INC-004337,2024-04-10 11:49:21.802997,2024-04-10 13:47:21.802997,118,P3 Medium,Application,api-gateway,host-006,Memory Leak,resolved,8,89,450,2138,28.0,99.8,53.1,833.0,1
INC-002261,2024-04-10 11:53:08.605491,2024-04-10 12:40:08.605491,47,P4 Low,Application,message-broker,host-033,CPU Saturation,investigating,10,11,570,442,81.3,37.6,36.6,745.0,3
INC-000421,2024-04-10 13:12:21.660063,2024-04-10 15:06:21.660063,114,P2 High,Application,message-broker,host-003,Network Failure,resolved,3,1324,553,1594,23.5,29.3,57.5,19436.0,4
INC-003655,2024-04-10 13:16:48.930894,2024-04-10 14:20:48.930894,64,P3 Medium,Storage,notification-service,host-016,Cloud Resource Exhaustion,resolved,2,75,36,3336,95.3,29.7,22.1,302.0,2
INC-000392,2024-04-10 13:51:57.106063,2024-04-10 20:52:57.106063,421,P1 Critical,Compute,cache-cluster,host-047,CPU Saturation,resolved,29,731,442,2453,84.0,36.0,16.1,261.0,5
INC-001125,2024-04-10 13:57:31.199744,2024-04-10 15:52:31.199744,115,P3 Medium,Cloud,auth-service,host-007,Cloud Resource Exhaustion,resolved,7,80,28,2360,70.9,36.8,48.2,758.0,7
INC-000558,2024-04-10 14:31:17.661543,2024-04-10 16:01:17.661543,90,P3 Medium,Network,analytics-engine,host-005,Disk Failure,investigating,7,21,372,2854,15.8,34.8,84.8,414.0,1
