incident_id,root_cause,confidence,contributing_factors,remediation,detection_lag_min,rca_created_at,analyst
INC-000147,Database Failure,0.84,disk I/O saturation; query overload,Restart DB service; check replication lag; restore from backup if needed,10,2024-01-01 02:28:31.646248,on-call-eng
INC-004972,Network Failure,0.95,BGP flap; link congestion,Check BGP routes; inspect switch logs; failover to backup link,28,2024-03-31 21:48:50.522116,sre-team
INC-002439,Cloud Resource Exhaustion,0.9,IP exhaustion; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,8,2024-04-01 00:36:54.022683,auto-ml
INC-004632,Disk Failure,0.72,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,18,2024-03-31 22:01:54.445564,sre-team
INC-001766,Network Failure,0.78,packet loss; MTU mismatch,Check BGP routes; inspect switch logs; failover to backup link,7,2024-03-31 23:29:24.339423,sre-team
INC-002197,Service Crash,0.95,OOM kill; dependency timeout cascade,Redeploy service; inspect core dumps; check dependency health,18,2024-04-01 01:01:05.577587,on-call-eng
INC-003605,CPU Saturation,0.79,batch job overrun; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,14,2024-04-01 02:12:42.256819,sre-team
INC-004668,Cloud Resource Exhaustion,0.74,vCPU quota hit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,26,2024-04-01 00:39:47.817961,auto-ml
INC-001949,Disk Failure,0.76,RAID degradation; bad sectors,Replace faulty disk; restore RAID; check smart data,9,2024-04-01 03:40:44.945764,sre-team
INC-002084,Disk Failure,0.83,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,29,2024-04-01 03:04:20.412020,on-call-eng
INC-000305,Network Failure,0.77,packet loss; link congestion,Check BGP routes; inspect switch logs; failover to backup link,19,2024-04-01 02:59:13.917656,sre-team
INC-001566,Cloud Resource Exhaustion,0.97,subnet capacity; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,15,2024-04-01 04:59:19.583028,auto-ml
INC-001418,Disk Failure,0.9,bad sectors; RAID degradation,Replace faulty disk; restore RAID; check smart data,24,2024-04-01 04:11:37.254578,on-call-eng
INC-002295,Network Failure,0.74,packet loss; link congestion,Check BGP routes; inspect switch logs; failover to backup link,3,2024-04-01 05:44:09.402707,sre-team
INC-001835,Kubernetes Pod Failure,0.73,OOMKilled; evicted by kubelet,Describe pod events; check resource quotas; inspect image pull logs,27,2024-04-01 03:45:57.641774,auto-ml
INC-001390,Disk Failure,0.74,bad sectors; filesystem corruption,Replace faulty disk; restore RAID; check smart data,18,2024-04-01 06:53:33.781155,sre-team
INC-004658,Database Failure,0.9,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,2,2024-04-01 10:03:55.902023,auto-ml
INC-000634,Service Crash,0.8,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,12,2024-04-01 06:54:53.836737,on-call-eng
INC-004870,Cloud Resource Exhaustion,0.81,EBS limit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,4,2024-04-01 06:52:27.821236,sre-team
INC-002849,CPU Saturation,0.93,thread contention; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,19,2024-04-01 07:38:16.431979,on-call-eng
INC-001670,Kubernetes Pod Failure,0.98,CrashLoopBackOff; image pull error,Describe pod events; check resource quotas; inspect image pull logs,26,2024-04-01 08:22:20.267204,sre-team
INC-000539,Network Failure,0.69,link congestion; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,12,2024-04-01 07:33:38.586295,auto-ml
INC-004873,Kubernetes Pod Failure,0.78,OOMKilled; evicted by kubelet,Describe pod events; check resource quotas; inspect image pull logs,5,2024-04-01 08:14:37.408866,on-call-eng
INC-000918,Service Crash,0.66,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,5,2024-04-01 07:13:14.864883,auto-ml
INC-002310,Network Failure,0.8,link congestion; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,7,2024-04-01 11:31:24.397388,on-call-eng
INC-000648,Network Failure,0.98,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,28,2024-04-01 12:54:06.337739,auto-ml
INC-001277,Network Failure,0.75,BGP flap; packet loss,Check BGP routes; inspect switch logs; failover to backup link,1,2024-04-01 15:06:42.223739,sre-team
INC-002533,Cloud Resource Exhaustion,0.72,subnet capacity; vCPU quota hit,Request quota increase; release idle resources; enable auto-scaling,23,2024-04-01 16:39:03.220486,on-call-eng
INC-002818,CPU Saturation,0.76,batch job overrun; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,23,2024-04-01 17:33:13.736661,auto-ml
INC-002692,Service Crash,0.82,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,9,2024-04-01 20:59:55.756315,sre-team
INC-001471,Cloud Resource Exhaustion,0.83,subnet capacity; EBS limit,Request quota increase; release idle resources; enable auto-scaling,15,2024-04-01 18:30:13.812081,auto-ml
INC-004378,Service Crash,0.76,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,23,2024-04-01 20:30:50.655888,sre-team
INC-000340,Cloud Resource Exhaustion,0.66,subnet capacity; EBS limit,Request quota increase; release idle resources; enable auto-scaling,8,2024-04-01 20:03:48.614598,on-call-eng
INC-000268,Cloud Resource Exhaustion,0.88,vCPU quota hit; EBS limit,Request quota increase; release idle resources; enable auto-scaling,10,2024-04-01 23:49:05.129641,auto-ml
INC-002955,CPU Saturation,0.71,infinite loop; GC thrashing,Scale out horizontally; throttle batch jobs; identify runaway processes,19,2024-04-02 01:13:35.512167,on-call-eng
INC-004751,Memory Leak,0.77,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,18,2024-04-02 02:07:51.550436,on-call-eng
INC-000763,Service Crash,0.68,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,10,2024-04-02 02:25:36.935472,sre-team
INC-002460,Memory Leak,0.76,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,14,2024-04-02 01:18:17.900223,auto-ml
INC-000872,Cloud Resource Exhaustion,0.66,subnet capacity; EBS limit,Request quota increase; release idle resources; enable auto-scaling,12,2024-04-02 02:50:25.902167,auto-ml
INC-002477,Disk Failure,0.69,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,9,2024-04-02 03:55:48.727788,on-call-eng
INC-000550,Memory Leak,0.67,unbounded cache growth; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,1,2024-04-02 04:27:15.436556,auto-ml
INC-001841,Database Failure,0.72,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,9,2024-04-02 05:37:19.239070,auto-ml
INC-002532,Service Crash,0.96,dependency timeout cascade; OOM kill,Redeploy service; inspect core dumps; check dependency health,17,2024-04-02 08:35:50.870019,on-call-eng
INC-002499,Cloud Resource Exhaustion,0.74,vCPU quota hit; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,25,2024-04-02 06:37:47.026805,on-call-eng
INC-001024,Disk Failure,0.67,filesystem corruption; RAID degradation,Replace faulty disk; restore RAID; check smart data,28,2024-04-02 11:54:05.889048,on-call-eng
INC-000938,Network Failure,0.88,BGP flap; link congestion,Check BGP routes; inspect switch logs; failover to backup link,17,2024-04-02 13:02:42.618972,sre-team
INC-000321,CPU Saturation,0.89,GC thrashing; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,24,2024-04-02 13:45:38.134401,sre-team
INC-004097,Cloud Resource Exhaustion,0.8,EBS limit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,6,2024-04-02 13:18:27.837529,on-call-eng
INC-000853,Database Failure,0.91,disk I/O saturation; replication lag,Restart DB service; check replication lag; restore from backup if needed,2,2024-04-02 17:07:41.696449,on-call-eng
INC-004957,Memory Leak,0.66,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,29,2024-04-02 14:53:59.690925,auto-ml
INC-000930,Cloud Resource Exhaustion,0.7,vCPU quota hit; EBS limit,Request quota increase; release idle resources; enable auto-scaling,15,2024-04-02 16:20:36.188238,sre-team
INC-001701,CPU Saturation,0.91,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,27,2024-04-02 15:21:37.328257,sre-team
INC-000424,Database Failure,0.88,query overload; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,8,2024-04-02 18:02:59.710704,auto-ml
INC-003721,Memory Leak,0.92,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,6,2024-04-02 19:09:20.422844,on-call-eng
INC-004794,Database Failure,0.96,disk I/O saturation; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,6,2024-04-02 20:12:42.044019,on-call-eng
INC-000144,Database Failure,0.7,replication lag; disk I/O saturation,Restart DB service; check replication lag; restore from backup if needed,4,2024-04-02 18:44:29.161832,sre-team
INC-004059,Network Failure,0.76,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,9,2024-04-02 22:21:56.931536,sre-team
INC-003872,Service Crash,0.84,dependency timeout cascade; unhandled exception,Redeploy service; inspect core dumps; check dependency health,23,2024-04-02 21:27:51.539668,auto-ml
INC-004919,CPU Saturation,0.82,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,6,2024-04-02 22:38:19.330754,auto-ml
INC-001668,Memory Leak,0.89,object retention; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,24,2024-04-02 22:55:12.809827,sre-team
INC-001083,Network Failure,0.8,packet loss; link congestion,Check BGP routes; inspect switch logs; failover to backup link,2,2024-04-03 00:30:29.354742,sre-team
INC-002840,Cloud Resource Exhaustion,0.92,IP exhaustion; subnet capacity,Request quota increase; release idle resources; enable auto-scaling,26,2024-04-03 01:59:20.650384,auto-ml
INC-003319,Memory Leak,0.85,object retention; finalizer queue buildup,Rolling restart of affected pods; increase heap limits; profile GC,3,2024-04-03 01:20:52.864866,on-call-eng
INC-001272,Database Failure,0.8,deadlock cascade; replication lag,Restart DB service; check replication lag; restore from backup if needed,24,2024-04-03 02:39:54.872627,auto-ml
INC-001971,Memory Leak,0.8,finalizer queue buildup; object retention,Rolling restart of affected pods; increase heap limits; profile GC,24,2024-04-03 04:06:24.052522,sre-team
INC-004997,Memory Leak,0.82,finalizer queue buildup; unbounded cache growth,Rolling restart of affected pods; increase heap limits; profile GC,18,2024-04-03 05:50:04.567088,auto-ml
INC-001992,CPU Saturation,0.91,infinite loop; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,29,2024-04-03 08:45:11.374894,auto-ml
INC-000297,Disk Failure,0.75,RAID degradation; filesystem corruption,Replace faulty disk; restore RAID; check smart data,26,2024-04-03 08:03:38.534704,auto-ml
INC-004952,Memory Leak,0.95,unbounded cache growth; object retention,Rolling restart of affected pods; increase heap limits; profile GC,30,2024-04-03 09:57:11.374422,sre-team
INC-004572,CPU Saturation,0.99,infinite loop; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,19,2024-04-03 11:54:54.954589,auto-ml
INC-002370,Disk Failure,0.86,filesystem corruption; bad sectors,Replace faulty disk; restore RAID; check smart data,17,2024-04-03 21:44:09.405032,sre-team
INC-001487,CPU Saturation,0.73,GC thrashing; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,15,2024-04-03 14:23:27.254851,on-call-eng
INC-004793,Database Failure,0.9,replication lag; deadlock cascade,Restart DB service; check replication lag; restore from backup if needed,30,2024-04-03 18:56:32.572939,sre-team
INC-002122,CPU Saturation,0.66,infinite loop; thread contention,Scale out horizontally; throttle batch jobs; identify runaway processes,22,2024-04-03 16:04:15.350987,sre-team
INC-000772,Cloud Resource Exhaustion,0.99,vCPU quota hit; IP exhaustion,Request quota increase; release idle resources; enable auto-scaling,28,2024-04-03 16:17:47.759183,on-call-eng
INC-001331,Kubernetes Pod Failure,0.96,image pull error; evicted by kubelet,Describe pod events; check resource quotas; inspect image pull logs,22,2024-04-03 17:30:08.282544,on-call-eng
INC-003076,Disk Failure,0.75,RAID degradation; bad sectors,Replace faulty disk; restore RAID; check smart data,25,2024-04-04 00:27:06.368966,auto-ml
INC-003146,Disk Failure,0.77,filesystem corruption; RAID degradation,Replace faulty disk; restore RAID; check smart data,6,2024-04-03 19:45:30.996456,auto-ml
INC-001166,Network Failure,0.73,MTU mismatch; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,14,2024-04-03 23:29:29.096878,on-call-eng
INC-003523,Database Failure,0.66,query overload; replication lag,Restart DB service; check replication lag; restore from backup if needed,20,2024-04-04 00:57:42.554813,sre-team
INC-004211,CPU Saturation,0.89,thread contention; GC thrashing,Scale out horizontally; throttle batch jobs; identify runaway processes,4,2024-04-03 23:41:41.426674,sre-team
INC-002147,Memory Leak,0.97,unbounded cache growth; object retention,Rolling restart of affected pods; increase heap limits; profile GC,18,2024-04-04 01:01:31.977664,on-call-eng
INC-000756,CPU Saturation,0.91,thread contention; infinite loop,Scale out horizontally; throttle batch jobs; identify runaway processes,18,2024-04-04 01:14:28.329100,sre-team
INC-004828,Disk Failure,0.65,bad sectors; RAID degradation,Replace faulty disk; restore RAID; check smart data,9,2024-04-04 02:12:06.452849,on-call-eng
INC-001167,CPU Saturation,0.96,infinite loop; batch job overrun,Scale out horizontally; throttle batch jobs; identify runaway processes,25,2024-04-04 04:24:16.717570,on-call-eng
INC-000945,Service Crash,0.9,unhandled exception; OOM kill,Redeploy service; inspect core dumps; check dependency health,7,2024-04-04 08:14:10.360016,sre-team
INC-002436,Service Crash,0.71,OOM kill; unhandled exception,Redeploy service; inspect core dumps; check dependency health,5,2024-04-04 05:52:29.268358,auto-ml
INC-000731,Network Failure,0.69,MTU mismatch; packet loss,Check BGP routes; inspect switch logs; failover to backup link,28,2024-04-04 06:53:38.750482,sre-team
INC-001436,Network Failure,0.78,link congestion; BGP flap,Check BGP routes; inspect switch logs; failover to backup link,23,2024-04-04 10:41:38.177549,on-call-eng
