timestamp,alert_id,rule_name,metric,value,threshold,severity,service,host,tower,status,duration_min
2024-03-10 03:55:56.605756,ALT-000604,CloudQuotaExhausted,quota_pct,145.09,90,P2 High,message-broker,host-008,Cloud,resolved,145
2024-03-10 04:17:30.396780,ALT-003203,HighGCPause,gc_pause_ms,1196.21,500,P1 Critical,message-broker,host-010,Application,firing,203
2024-03-10 04:40:40.130634,ALT-010906,DBConnectionPool,connection_pct,101.04,80,P3 Medium,auth-service,host-047,Database,resolved,177
2024-03-10 04:47:04.286399,ALT-003725,HighLatency,latency_ms,1585.46,1000,P2 High,api-gateway,host-011,Application,firing,82
2024-03-10 04:51:25.072200,ALT-008214,PodCrashLoop,restart_count,2.99,3,P4 Low,cache-cluster,host-010,Cloud,firing,30
2024-03-10 05:00:19.338904,ALT-008998,HighMemory,memory_util,159.02,85,P1 Critical,auth-service,host-034,Compute,firing,35
2024-03-10 05:21:48.553554,ALT-014950,HighMemory,memory_util,96.64,85,P3 Medium,inventory-api,host-046,Compute,resolved,206
2024-03-10 05:28:57.530818,ALT-003101,LowNetworkThroughput,net_in_mbps,12.55,10,P3 Medium,payment-gateway,host-016,Network,resolved,3
2024-03-10 05:43:22.335283,ALT-008844,DiskFull,disk_util,130.78,90,P2 High,inventory-api,host-002,Storage,resolved,194
2024-03-10 05:44:54.716534,ALT-004626,HighErrorRate,error_rate,10.64,5,P1 Critical,order-service,host-017,Application,firing,222
2024-03-10 05:50:36.806185,ALT-015941,NetworkPacketLoss,packet_loss_pct,5.96,5,P3 Medium,payment-gateway,host-039,Network,firing,57
2024-03-10 05:59:22.303111,ALT-011829,HighGCPause,gc_pause_ms,681.76,500,P3 Medium,api-gateway,host-038,Application,firing,233
2024-03-10 06:30:39.172353,ALT-015592,HighLatency,latency_ms,1091.24,1000,P4 Low,reporting-service,host-021,Application,firing,80
2024-03-10 07:08:51.853686,ALT-014929,LowRequestRate,request_rate,10.92,10,P4 Low,analytics-engine,host-050,Application,resolved,11
2024-03-10 07:12:27.272647,ALT-006519,HighMemory,memory_util,119.85,85,P2 High,api-gateway,host-023,Compute,firing,61
2024-03-10 07:15:34.851634,ALT-014855,HighErrorRate,error_rate,7.66,5,P2 High,notification-service,host-010,Application,resolved,118
2024-03-10 07:17:03.998184,ALT-014838,HighCPU,cpu_util,113.06,80,P2 High,api-gateway,host-049,Compute,firing,178
2024-03-10 07:18:57.316976,ALT-000109,NetworkPacketLoss,packet_loss_pct,12.09,5,P1 Critical,message-broker,host-011,Network,resolved,237
2024-03-10 07:22:32.402116,ALT-012261,HighErrorRate,error_rate,4.75,5,P4 Low,message-broker,host-013,Application,firing,206
2024-03-10 07:31:55.475730,ALT-000367,LowRequestRate,request_rate,16.29,10,P2 High,auth-service,host-018,Application,firing,53
2024-03-10 07:35:52.331783,ALT-001490,HighCPU,cpu_util,82.22,80,P4 Low,reporting-service,host-023,Compute,firing,20
2024-03-10 07:44:14.875694,ALT-002684,CloudQuotaExhausted,quota_pct,143.47,90,P2 High,payment-gateway,host-040,Cloud,resolved,171
2024-03-10 07:55:28.658342,ALT-010870,CloudQuotaExhausted,quota_pct,96.24,90,P4 Low,message-broker,host-047,Cloud,firing,213
2024-03-10 08:01:23.395263,ALT-011364,NetworkPacketLoss,packet_loss_pct,6.44,5,P3 Medium,notification-service,host-043,Network,firing,46
2024-03-10 08:03:24.593340,ALT-005974,HighLatency,latency_ms,1105.91,1000,P3 Medium,inventory-api,host-020,Application,firing,171
2024-03-10 08:22:55.840106,ALT-013618,HighErrorRate,error_rate,7.78,5,P2 High,analytics-engine,host-049,Application,firing,21
2024-03-10 08:24:17.267671,ALT-014971,CloudQuotaExhausted,quota_pct,136.93,90,P2 High,inventory-api,host-026,Cloud,resolved,85
2024-03-10 09:16:04.030560,ALT-000752,PodCrashLoop,restart_count,4.38,3,P2 High,payment-gateway,host-039,Cloud,resolved,200
2024-03-10 09:20:05.569808,ALT-011752,LowNetworkThroughput,net_in_mbps,14.55,10,P2 High,analytics-engine,host-044,Network,firing,20
2024-03-10 09:32:29.995225,ALT-013166,NetworkPacketLoss,packet_loss_pct,4.66,5,P4 Low,analytics-engine,host-003,Network,firing,85
2024-03-10 09:38:30.018036,ALT-006483,HighErrorRate,error_rate,10.95,5,P1 Critical,api-gateway,host-003,Application,firing,183
2024-03-10 09:40:01.004161,ALT-013826,HighCPU,cpu_util,97.0,80,P3 Medium,api-gateway,host-034,Compute,firing,124
2024-03-10 09:49:30.903661,ALT-003638,HighErrorRate,error_rate,5.57,5,P3 Medium,inventory-api,host-035,Application,firing,221
2024-03-10 10:01:03.009761,ALT-001343,HighMemory,memory_util,111.04,85,P3 Medium,api-gateway,host-031,Compute,firing,98
2024-03-10 10:04:29.910826,ALT-007541,HighCPU,cpu_util,87.74,80,P4 Low,cache-cluster,host-040,Compute,resolved,133
2024-03-10 10:20:00.707179,ALT-014552,DiskFull,disk_util,94.45,90,P4 Low,message-broker,host-036,Storage,firing,163
2024-03-10 10:42:38.401068,ALT-002045,HighGCPause,gc_pause_ms,1244.22,500,P1 Critical,notification-service,host-009,Application,firing,24
2024-03-10 10:49:17.549740,ALT-013001,HighErrorRate,error_rate,10.8,5,P1 Critical,inventory-api,host-018,Application,resolved,36
2024-03-10 10:52:57.221463,ALT-013306,HighLatency,latency_ms,1804.51,1000,P1 Critical,inventory-api,host-005,Application,firing,184
2024-03-10 10:53:58.737621,ALT-006497,HighCPU,cpu_util,182.16,80,P1 Critical,analytics-engine,host-016,Compute,firing,208
2024-03-10 11:05:58.222764,ALT-018068,LowRequestRate,request_rate,12.73,10,P3 Medium,api-gateway,host-008,Application,firing,84
2024-03-10 11:14:04.718746,ALT-014196,DiskFull,disk_util,90.74,90,P4 Low,cache-cluster,host-044,Storage,resolved,90
2024-03-10 11:30:18.397164,ALT-005695,LowRequestRate,request_rate,11.42,10,P3 Medium,notification-service,host-044,Application,resolved,97
2024-03-10 11:41:16.466799,ALT-013832,HighLatency,latency_ms,1266.57,1000,P3 Medium,analytics-engine,host-019,Application,firing,13
2024-03-10 11:47:04.031210,ALT-011303,LowNetworkThroughput,net_in_mbps,9.2,10,P4 Low,inventory-api,host-004,Network,resolved,73
2024-03-10 12:05:19.896956,ALT-001760,HighLatency,latency_ms,931.56,1000,P4 Low,order-service,host-029,Application,resolved,28
2024-03-10 12:14:59.134325,ALT-006971,NetworkPacketLoss,packet_loss_pct,5.95,5,P3 Medium,analytics-engine,host-050,Network,resolved,119
2024-03-10 12:27:47.071809,ALT-004811,LowRequestRate,request_rate,20.72,10,P1 Critical,cache-cluster,host-009,Application,firing,62
2024-03-10 12:30:28.927620,ALT-010806,LowNetworkThroughput,net_in_mbps,13.73,10,P3 Medium,reporting-service,host-024,Network,firing,51
2024-03-10 12:50:42.473001,ALT-009661,CloudQuotaExhausted,quota_pct,82.96,90,P4 Low,cache-cluster,host-009,Cloud,resolved,234
2024-03-10 13:02:08.861137,ALT-010584,HighErrorRate,error_rate,6.5,5,P3 Medium,message-broker,host-039,Application,firing,195
2024-03-10 13:08:44.799139,ALT-007911,LowRequestRate,request_rate,27.04,10,P1 Critical,order-service,host-049,Application,resolved,63
2024-03-10 13:16:05.375857,ALT-003780,HighMemory,memory_util,209.09,85,P1 Critical,api-gateway,host-029,Compute,firing,17
2024-03-10 13:18:23.213770,ALT-012660,HighGCPause,gc_pause_ms,475.99,500,P4 Low,payment-gateway,host-010,Application,resolved,30
2024-03-10 13:26:00.283155,ALT-008924,LowRequestRate,request_rate,11.32,10,P3 Medium,notification-service,host-028,Application,firing,204
2024-03-10 13:32:14.287228,ALT-007445,DiskFull,disk_util,125.03,90,P3 Medium,analytics-engine,host-002,Storage,resolved,189
2024-03-10 13:46:54.500463,ALT-013800,LowNetworkThroughput,net_in_mbps,20.27,10,P1 Critical,inventory-api,host-044,Network,resolved,100
2024-03-10 14:03:59.372329,ALT-016298,NetworkPacketLoss,packet_loss_pct,5.53,5,P3 Medium,analytics-engine,host-039,Network,resolved,217
2024-03-10 14:19:57.089406,ALT-003959,HighCPU,cpu_util,119.63,80,P2 High,inventory-api,host-019,Compute,firing,130
2024-03-10 14:35:08.060771,ALT-018427,PodCrashLoop,restart_count,2.9,3,P4 Low,cache-cluster,host-028,Cloud,resolved,193
2024-03-10 14:36:08.343665,ALT-007213,LowNetworkThroughput,net_in_mbps,12.19,10,P3 Medium,analytics-engine,host-029,Network,resolved,160
2024-03-10 14:52:49.549494,ALT-016512,HighCPU,cpu_util,84.33,80,P4 Low,analytics-engine,host-025,Compute,resolved,195
2024-03-10 14:58:21.884004,ALT-008760,LowRequestRate,request_rate,11.99,10,P3 Medium,notification-service,host-037,Application,resolved,46
2024-03-10 15:01:15.361471,ALT-013641,PodCrashLoop,restart_count,2.94,3,P4 Low,cache-cluster,host-032,Cloud,resolved,116
2024-03-10 15:03:28.957053,ALT-009460,HighCPU,cpu_util,104.19,80,P3 Medium,analytics-engine,host-045,Compute,firing,36
2024-03-10 15:08:15.540560,ALT-016342,DiskFull,disk_util,100.58,90,P3 Medium,api-gateway,host-023,Storage,resolved,102
2024-03-10 15:14:39.621980,ALT-008938,PodCrashLoop,restart_count,7.09,3,P1 Critical,analytics-engine,host-026,Cloud,firing,125
2024-03-10 15:40:34.353110,ALT-018678,HighLatency,latency_ms,938.49,1000,P4 Low,analytics-engine,host-013,Application,firing,220
2024-03-10 15:53:38.679330,ALT-016286,HighMemory,memory_util,155.42,85,P1 Critical,cache-cluster,host-034,Compute,resolved,59
2024-03-10 16:07:10.528906,ALT-012741,HighMemory,memory_util,93.36,85,P4 Low,auth-service,host-007,Compute,firing,98
2024-03-10 16:14:56.108746,ALT-005230,LowNetworkThroughput,net_in_mbps,14.1,10,P2 High,cache-cluster,host-009,Network,resolved,103
2024-03-10 16:19:34.938081,ALT-007861,HighCPU,cpu_util,96.39,80,P3 Medium,order-service,host-036,Compute,firing,33
2024-03-10 16:41:06.490736,ALT-005933,LowNetworkThroughput,net_in_mbps,9.75,10,P4 Low,auth-service,host-020,Network,firing,86
2024-03-10 17:24:58.564104,ALT-009030,DiskFull,disk_util,102.59,90,P3 Medium,notification-service,host-006,Storage,firing,140
2024-03-10 17:25:06.464706,ALT-002814,NetworkPacketLoss,packet_loss_pct,9.74,5,P1 Critical,order-service,host-030,Network,firing,191
2024-03-10 18:07:37.046010,ALT-011923,LowNetworkThroughput,net_in_mbps,12.02,10,P3 Medium,analytics-engine,host-009,Network,resolved,120
2024-03-10 18:09:26.710275,ALT-016349,HighErrorRate,error_rate,5.45,5,P4 Low,message-broker,host-024,Application,resolved,18
2024-03-10 18:10:34.519702,ALT-005028,HighGCPause,gc_pause_ms,605.46,500,P3 Medium,api-gateway,host-049,Application,firing,29
2024-03-10 18:12:38.539698,ALT-012721,DiskFull,disk_util,112.21,90,P3 Medium,auth-service,host-045,Storage,resolved,83
2024-03-10 19:06:56.431514,ALT-002985,HighLatency,latency_ms,948.75,1000,P4 Low,message-broker,host-015,Application,resolved,159
2024-03-10 19:11:11.624567,ALT-014059,HighGCPause,gc_pause_ms,758.59,500,P2 High,analytics-engine,host-035,Application,firing,11
2024-03-10 19:20:12.666863,ALT-016568,HighLatency,latency_ms,1370.87,1000,P3 Medium,api-gateway,host-045,Application,firing,204
2024-03-10 19:34:46.057606,ALT-016744,HighErrorRate,error_rate,7.27,5,P2 High,analytics-engine,host-029,Application,firing,185
2024-03-10 20:12:02.711016,ALT-015629,LowRequestRate,request_rate,12.6,10,P3 Medium,api-gateway,host-007,Application,firing,24
2024-03-10 20:16:49.397396,ALT-010758,HighGCPause,gc_pause_ms,786.31,500,P2 High,api-gateway,host-034,Application,resolved,27
2024-03-10 20:24:36.257368,ALT-016362,HighCPU,cpu_util,121.45,80,P2 High,payment-gateway,host-046,Compute,firing,165
2024-03-10 20:45:02.857431,ALT-001006,HighMemory,memory_util,92.22,85,P4 Low,reporting-service,host-005,Compute,firing,166
2024-03-10 21:07:49.942003,ALT-001666,DBConnectionPool,connection_pct,73.1,80,P4 Low,cache-cluster,host-005,Database,resolved,70
2024-03-10 21:16:47.791084,ALT-003245,LowNetworkThroughput,net_in_mbps,13.12,10,P3 Medium,notification-service,host-047,Network,firing,83
2024-03-10 21:17:32.361506,ALT-003775,DiskFull,disk_util,246.46,90,P1 Critical,analytics-engine,host-008,Storage,firing,93
2024-03-10 21:39:42.128564,ALT-001240,HighGCPause,gc_pause_ms,574.74,500,P3 Medium,analytics-engine,host-003,Application,firing,97
2024-03-10 21:52:39.041845,ALT-017102,CloudQuotaExhausted,quota_pct,134.39,90,P2 High,api-gateway,host-030,Cloud,firing,119
2024-03-10 21:56:45.155014,ALT-019816,NetworkPacketLoss,packet_loss_pct,11.95,5,P1 Critical,analytics-engine,host-036,Network,firing,195
2024-03-10 22:13:48.681311,ALT-012390,HighMemory,memory_util,175.78,85,P1 Critical,notification-service,host-020,Compute,firing,21
2024-03-10 22:20:41.110182,ALT-008958,HighCPU,cpu_util,88.82,80,P3 Medium,analytics-engine,host-030,Compute,firing,28
2024-03-10 22:26:28.170183,ALT-008137,HighMemory,memory_util,161.48,85,P1 Critical,message-broker,host-040,Compute,firing,105
2024-03-10 22:36:07.293733,ALT-005726,HighErrorRate,error_rate,5.52,5,P3 Medium,auth-service,host-008,Application,resolved,233
2024-03-10 22:45:16.954575,ALT-012479,HighCPU,cpu_util,156.83,80,P1 Critical,reporting-service,host-015,Compute,firing,84
2024-03-10 22:46:47.344704,ALT-010317,HighGCPause,gc_pause_ms,591.96,500,P3 Medium,cache-cluster,host-009,Application,firing,188
2024-03-10 22:51:30.598127,ALT-015960,HighMemory,memory_util,127.77,85,P2 High,message-broker,host-047,Compute,resolved,186
2024-03-10 23:00:54.384328,ALT-018507,HighGCPause,gc_pause_ms,1003.75,500,P1 Critical,inventory-api,host-024,Application,firing,111
2024-03-10 23:08:23.807341,ALT-005497,LowRequestRate,request_rate,13.74,10,P3 Medium,analytics-engine,host-016,Application,resolved,215
2024-03-10 23:22:40.515332,ALT-006685,HighGCPause,gc_pause_ms,688.59,500,P3 Medium,reporting-service,host-008,Application,firing,62
2024-03-10 23:38:22.161328,ALT-007818,HighGCPause,gc_pause_ms,749.02,500,P2 High,auth-service,host-004,Application,firing,114
2024-03-10 23:48:25.686800,ALT-017169,HighLatency,latency_ms,1176.05,1000,P3 Medium,inventory-api,host-026,Application,firing,218
2024-03-11 00:05:02.974868,ALT-009734,PodCrashLoop,restart_count,6.0,3,P1 Critical,analytics-engine,host-049,Cloud,firing,149
2024-03-11 00:14:41.575032,ALT-007885,LowRequestRate,request_rate,19.46,10,P1 Critical,payment-gateway,host-031,Application,resolved,100
2024-03-11 00:19:19.511905,ALT-000816,HighMemory,memory_util,94.13,85,P3 Medium,order-service,host-027,Compute,firing,72
2024-03-11 00:37:34.535314,ALT-006122,HighCPU,cpu_util,173.58,80,P1 Critical,payment-gateway,host-010,Compute,resolved,196
2024-03-11 00:47:30.720496,ALT-007197,CloudQuotaExhausted,quota_pct,123.1,90,P3 Medium,inventory-api,host-027,Cloud,firing,125
2024-03-11 00:49:21.057972,ALT-003922,HighLatency,latency_ms,986.54,1000,P4 Low,message-broker,host-037,Application,firing,141
2024-03-11 00:55:41.708841,ALT-013090,LowNetworkThroughput,net_in_mbps,10.9,10,P4 Low,cache-cluster,host-014,Network,firing,65
2024-03-11 01:00:33.403690,ALT-004992,HighMemory,memory_util,131.74,85,P2 High,inventory-api,host-023,Compute,firing,79
2024-03-11 01:06:30.309605,ALT-010807,LowNetworkThroughput,net_in_mbps,19.17,10,P1 Critical,auth-service,host-038,Network,resolved,73
2024-03-11 01:21:00.124398,ALT-006209,HighGCPause,gc_pause_ms,543.59,500,P4 Low,payment-gateway,host-005,Application,firing,186
2024-03-11 01:34:32.330335,ALT-008273,CloudQuotaExhausted,quota_pct,94.62,90,P4 Low,api-gateway,host-049,Cloud,resolved,35
2024-03-11 02:09:03.160667,ALT-016379,HighGCPause,gc_pause_ms,651.88,500,P3 Medium,analytics-engine,host-034,Application,firing,8
2024-03-11 02:17:50.684860,ALT-013286,HighCPU,cpu_util,94.14,80,P3 Medium,payment-gateway,host-046,Compute,firing,50
2024-03-11 02:41:22.671207,ALT-005985,CloudQuotaExhausted,quota_pct,141.9,90,P2 High,auth-service,host-038,Cloud,firing,92
2024-03-11 03:00:26.095953,ALT-009712,HighCPU,cpu_util,186.56,80,P1 Critical,notification-service,host-031,Compute,resolved,202
2024-03-11 03:01:54.394893,ALT-008233,LowNetworkThroughput,net_in_mbps,11.2,10,P3 Medium,api-gateway,host-013,Network,resolved,158
2024-03-11 03:02:18.419382,ALT-008933,LowRequestRate,request_rate,14.22,10,P2 High,api-gateway,host-015,Application,firing,105
2024-03-11 03:06:59.498208,ALT-015762,LowRequestRate,request_rate,11.57,10,P3 Medium,api-gateway,host-045,Application,firing,190
2024-03-11 03:09:00.440317,ALT-002173,HighMemory,memory_util,78.49,85,P4 Low,order-service,host-022,Compute,resolved,63
2024-03-11 03:19:35.931771,ALT-011408,CloudQuotaExhausted,quota_pct,106.72,90,P3 Medium,auth-service,host-027,Cloud,firing,173
2024-03-11 03:20:49.142560,ALT-008158,CloudQuotaExhausted,quota_pct,85.5,90,P4 Low,inventory-api,host-008,Cloud,resolved,93
2024-03-11 03:30:17.655324,ALT-011056,DBConnectionPool,connection_pct,110.54,80,P3 Medium,cache-cluster,host-014,Database,resolved,89
2024-03-11 03:36:07.256368,ALT-000145,DBConnectionPool,connection_pct,75.14,80,P4 Low,payment-gateway,host-028,Database,firing,26
2024-03-11 03:37:37.087638,ALT-010119,CloudQuotaExhausted,quota_pct,92.17,90,P4 Low,inventory-api,host-008,Cloud,resolved,133
2024-03-11 03:41:05.112542,ALT-004116,HighErrorRate,error_rate,5.61,5,P3 Medium,notification-service,host-038,Application,firing,98
2024-03-11 03:48:03.198645,ALT-011344,CloudQuotaExhausted,quota_pct,101.99,90,P3 Medium,message-broker,host-005,Cloud,firing,5
2024-03-11 03:56:23.286491,ALT-019351,LowNetworkThroughput,net_in_mbps,20.17,10,P1 Critical,notification-service,host-002,Network,firing,191
2024-03-11 04:06:49.251956,ALT-014349,DiskFull,disk_util,206.52,90,P1 Critical,inventory-api,host-024,Storage,firing,119
2024-03-11 04:21:16.254142,ALT-008173,HighErrorRate,error_rate,9.63,5,P1 Critical,message-broker,host-013,Application,firing,200
2024-03-11 04:24:37.665138,ALT-015685,DiskFull,disk_util,106.88,90,P3 Medium,order-service,host-041,Storage,firing,83
2024-03-11 04:30:29.956201,ALT-000129,PodCrashLoop,restart_count,4.13,3,P3 Medium,auth-service,host-036,Cloud,firing,133
2024-03-11 04:52:48.455688,ALT-014578,HighGCPause,gc_pause_ms,1234.3,500,P1 Critical,cache-cluster,host-036,Application,resolved,94
2024-03-11 05:08:06.587216,ALT-007792,HighMemory,memory_util,83.15,85,P4 Low,order-service,host-010,Compute,resolved,1
2024-03-11 05:10:15.477946,ALT-016946,HighMemory,memory_util,115.41,85,P3 Medium,notification-service,host-008,Compute,firing,225
2024-03-11 05:13:06.539181,ALT-018498,HighLatency,latency_ms,1941.53,1000,P1 Critical,cache-cluster,host-034,Application,resolved,47
2024-03-11 05:13:25.752655,ALT-002135,CloudQuotaExhausted,quota_pct,95.0,90,P4 Low,order-service,host-036,Cloud,resolved,234
2024-03-11 05:18:35.984764,ALT-001226,HighLatency,latency_ms,2159.78,1000,P1 Critical,auth-service,host-047,Application,firing,210
2024-03-11 05:34:05.901170,ALT-005365,LowRequestRate,request_rate,14.38,10,P2 High,cache-cluster,host-048,Application,resolved,187
2024-03-11 06:05:02.032438,ALT-017306,PodCrashLoop,restart_count,3.28,3,P4 Low,auth-service,host-010,Cloud,firing,108
2024-03-11 06:08:29.766105,ALT-005548,CloudQuotaExhausted,quota_pct,123.8,90,P3 Medium,api-gateway,host-046,Cloud,firing,62
2024-03-11 06:19:08.981946,ALT-000358,HighGCPause,gc_pause_ms,612.83,500,P3 Medium,notification-service,host-021,Application,resolved,235
2024-03-11 06:25:46.856396,ALT-006728,HighErrorRate,error_rate,4.97,5,P4 Low,payment-gateway,host-026,Application,firing,20
2024-03-11 06:53:21.439621,ALT-017265,LowNetworkThroughput,net_in_mbps,26.46,10,P1 Critical,analytics-engine,host-025,Network,firing,2
2024-03-11 06:55:43.981725,ALT-006650,CloudQuotaExhausted,quota_pct,175.56,90,P1 Critical,reporting-service,host-022,Cloud,resolved,104
2024-03-11 07:26:05.678648,ALT-000898,NetworkPacketLoss,packet_loss_pct,10.49,5,P1 Critical,payment-gateway,host-007,Network,firing,92
2024-03-11 07:38:45.037140,ALT-000461,PodCrashLoop,restart_count,3.55,3,P3 Medium,payment-gateway,host-009,Cloud,resolved,98
